#####################################################################################################
# NeXus source file: GlassyC
# NXdata: name = img{0}_azimuthalIntegration_Px_34                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.7221899117023785e-06
# GlobalNormalization                               1.0287749320728268
# AbsTimeStamps                                     nan
# TimeStamps                                        1.370973825454712
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)glassyC_00203{00000}_AzInt_Px_34         Sig(q)glassyC_00203{00000}_AzInt_Px_34       
0.004310533181806896               1630.2978862993314                           3.071275807632595                            
0.004459172198106161               1588.3936639173617                           2.987418113273635                            
0.0046078112084119915              1551.189214310787                            2.8862443851185624                           
0.004756450212524608               1511.1019869624308                           2.8408689946202865                           
0.0049050892102442305              1484.9854218084124                           2.6665706909679123                           
0.005053728201371077               1461.1194037596495                           2.71977061982327                             
0.00520236718570537                1439.2202361647862                           2.5688322779663797                           
0.005351006163047325               1412.6203011023326                           2.5570730778452595                           
0.005499645133197165               1401.30321675809                             2.4996424553862955                           
0.005648284095955107               1383.5414087965974                           2.4286713616716975                           
0.005796923051121373               1363.813078045149                            2.460341981744002                            
0.005945561998496182               1348.8227703361024                           2.299279295978439                            
0.006094200937879753               1338.368171719037                            2.304331189891769                            
0.006242839869072308               1323.513288888652                            2.282211203656324                            
0.006391478791874063               1315.8838074447797                           2.2529350628592937                           
0.006540117706085243               1305.4609457893546                           2.2134629144436153                           
0.006688756611506066               1294.1837936760314                           2.1196256688303934                           
0.006837395507936751               1285.117672624662                            2.1711445363087054                           
0.006986034395177519               1282.8047805111444                           2.0953730698221062                           
0.007134673273028592               1274.0891296181144                           2.0809284616132935                           
0.007283312141290187               1266.0165605246607                           2.0564278617507568                           
0.007431950999762529               1259.2453274435277                           2.0000219431717454                           
0.007580589848245835               1254.662096435659                            2.0367139745707368                           
0.007729228686540326               1246.0181763474322                           1.9424507312833088                           
0.007877867514446222               1243.4385498443364                           1.9557303811345768                           
0.008026506331763748               1241.1423112902066                           1.9237222640126659                           
0.00817514513829312                1230.383655975577                            1.8922889147887325                           
0.008323783933834563               1230.569168441212                            1.927371809540922                            
0.008472422718188292               1226.7986710567227                           1.83537775166346                             
0.008621061491154536               1222.9084351228664                           1.8376639952600848                           
0.00876970025253351                1218.533391199842                            1.8240393743596803                           
0.00891833900212544                1212.6220794029696                           1.8145199031649661                           
0.009066977739730543               1209.7297764998195                           1.7924381546375443                           
0.009215616465149042               1205.4250192165402                           1.7468075071586426                           
0.00936425517818116                1201.8178345351491                           1.7792899460245652                           
0.009512893878627117               1197.2817207711207                           1.7252435309468457                           
0.009661532566287137               1200.9264711427506                           1.7234654003327514                           
0.009810171240961438               1191.6642229829156                           1.710291031435525                            
0.009958809902450245               1189.8624075744035                           1.6634161653560948                           
0.010107448550553781               1190.9489683953368                           1.7250929036253986                           
0.010256087185072265               1186.779325201829                            1.6341196495928263                           
0.01040472580580592                1186.0630758197526                           1.6607586332238053                           
0.010553364412554972               1185.61613714377                             1.6202446083149773                           
0.010702003005119639               1182.3888832357188                           1.619884074109411                            
0.010850641583300147               1180.4283310977146                           1.6354302115396784                           
0.010999280146896714               1173.7531866236388                           1.5817828031010106                           
0.011147918695709568               1172.1513949617695                           1.5876820865411452                           
0.011296557229538928               1170.989881458537                            1.5612018889244985                           
0.011445195748185017               1171.2271659887688                           1.563034547031165                            
0.011593834251448063               1167.7175224386835                           1.557352660576889                            
0.011742472739128288               1168.4062773123865                           1.520887961878344                            
0.01189111121102591                1164.7158798233506                           1.5454746509672364                           
0.012039749666941157               1164.5300921276073                           1.5122160674431115                           
0.012188388106674252               1160.4143678516293                           1.4945208605282003                           
0.012337026530025419               1159.58461837238                             1.498444003562221                            
0.012485664936794882               1161.7789953871265                           1.4793743878634016                           
0.012634303326782862               1157.244703398457                            1.4924786626781823                           
0.012782941699789586               1156.0435587006275                           1.4533577651291305                           
0.012931580055615283               1150.3468731724709                           1.459405714707676                            
0.013080218394060168               1154.2712279374862                           1.4348186204223647                           
0.01322885671492447                1152.6676215526531                           1.4431193957211566                           
0.013377495018008414               1148.7973169243196                           1.434046324965793                            
0.013526133303112226               1149.029309888177                            1.4109952360633276                           
0.013674771570036126               1146.5509486653466                           1.410730726731655                            
0.013823409818580348               1144.985461108593                            1.3936835412307025                           
0.013972048048545106               1146.1605510582                              1.409233083685245                            
0.014120686259730635               1142.0083562762002                           1.3763452938221377                           
0.014269324451937156               1140.6799900406352                           1.3639560867725264                           
0.014417962624964894               1139.7998515468096                           1.3797310876238893                           
0.014566600778614077               1136.3888811418662                           1.3568428320750412                           
0.014715238912684931               1135.8285504421049                           1.3610528239420885                           
0.01486387702697768                1134.8889551075533                           1.3371368626523954                           
0.015012515121292555               1137.2324211378836                           1.3309879374103282                           
0.015161153195429777               1130.6973275467726                           1.3401064869143642                           
0.015309791249189571               1131.83658268414                             1.3142077527022706                           
0.015458429282372172               1130.100696810138                            1.3257464733348854                           
0.015607067294777802               1130.2004121009963                           1.2940997981496294                           
0.015755705286206685               1126.1871025645453                           1.3027690034153                              
0.015904343256459057               1127.4681481810956                           1.3045215208486416                           
0.01605298120533514                1126.3528714275822                           1.2764231774597032                           
0.016201619132635157               1126.0651207017727                           1.2887870723006374                           
0.01635025703815934                1124.5459385226725                           1.262317812305935                            
