<X> <Y> <dY>
4.379678501573054e-02 1.218587858635647e+01 2.575541766316237e-02
4.394524288952457e-02 1.222743715276594e+01 2.560350685926462e-02
4.409370070439510e-02 1.229890243065472e+01 2.603497750484297e-02
4.424215846014314e-02 1.226372202457992e+01 2.571937983747757e-02
4.439061615656966e-02 1.226229174295457e+01 2.588912180968287e-02
4.453907379347562e-02 1.227239693250566e+01 2.591311349980575e-02
4.468753137066204e-02 1.219573304263576e+01 2.577906701521731e-02
4.483598888792985e-02 1.213052804743212e+01 2.574967190395005e-02
4.498444634508008e-02 1.199011312953995e+01 2.548263188965570e-02
4.513290374191368e-02 1.184916358707825e+01 2.570148175827059e-02
4.528136107823164e-02 1.174641250778270e+01 2.541721761607763e-02
4.542981835383494e-02 1.157542584314350e+01 2.527078369186051e-02
4.557827556852459e-02 1.141190407335298e+01 2.524930565993390e-02
4.572673272210154e-02 1.122317680389887e+01 2.485754969177434e-02
4.587518981436679e-02 1.095950695181661e+01 2.488798827275613e-02
4.602364684512131e-02 1.073004484993349e+01 2.441934534560648e-02
4.617210381416612e-02 1.047944075350916e+01 2.427240571558237e-02
4.632056072130217e-02 1.020829628742356e+01 2.396901502356756e-02
4.646901756633046e-02 9.939669662583482e+00 2.367662028123759e-02
4.661747434905197e-02 9.670245371809791e+00 2.351619075132299e-02
4.676593106926771e-02 9.366469914290075e+00 2.292311463593489e-02
4.691438772677863e-02 9.047210405072176e+00 2.264883522795944e-02
4.706284432138574e-02 8.766374587767258e+00 2.230644108738699e-02
4.721130085289003e-02 8.458539367762022e+00 2.176086111463613e-02
4.735975732109249e-02 8.179331358161726e+00 2.147797689572632e-02
4.750821372579410e-02 7.845888280117834e+00 2.088120374772229e-02
4.765667006679587e-02 7.610331655700135e+00 2.059767345941931e-02
4.780512634389875e-02 7.272259879928781e+00 2.018795268538560e-02
4.795358255690377e-02 6.986468574910327e+00 1.946189681886630e-02
4.810203870561192e-02 6.700025666251925e+00 1.933671618507214e-02
4.825049478982417e-02 6.393394853323386e+00 1.877124909764070e-02
4.839895080934152e-02 6.130704389472320e+00 1.840065305314674e-02
4.854740676396496e-02 5.872977322197478e+00 1.790774916794044e-02
4.869586265349549e-02 5.588209338946416e+00 1.744136608566171e-02
4.884431847773410e-02 5.324458673587539e+00 1.716594079261460e-02
4.899277423648181e-02 5.092492060592666e+00 1.670118424301436e-02
4.914122992953956e-02 4.870984614410119e+00 1.631713057099567e-02
4.928968555670842e-02 4.653026917961973e+00 1.598902798178404e-02
4.943814111778932e-02 4.440080783879655e+00 1.553882216293954e-02
4.958659661258329e-02 4.298827034407194e+00 1.536049864933772e-02
4.973505204089131e-02 4.136714003743529e+00 1.502165514436141e-02
4.988350740251437e-02 3.978928896293046e+00 1.471730481258060e-02
5.003196269725350e-02 3.867125922686578e+00 1.453139427799177e-02
5.018041792490967e-02 3.726273378494402e+00 1.431584075942252e-02
5.032887308528391e-02 3.607086901491732e+00 1.392749551846272e-02
5.047732817817720e-02 3.500741484808011e+00 1.378351505653305e-02
5.062578320339053e-02 3.447273059899837e+00 1.365002440823549e-02
5.077423816072490e-02 3.363605262164239e+00 1.351085212881109e-02
5.092269304998134e-02 3.329439563003859e+00 1.350421528812673e-02
5.107114787096082e-02 3.282925046770068e+00 1.319391101010027e-02
5.121960262346438e-02 3.259801724787057e+00 1.332798056830308e-02
5.136805730729297e-02 3.262234638679213e+00 1.324503934822064e-02
5.151651192224765e-02 3.233638379638395e+00 1.321361186970875e-02
5.166496646812937e-02 3.236032899681617e+00 1.320510802960093e-02
5.181342094473917e-02 3.276620106728460e+00 1.326751705673008e-02
5.196187535187805e-02 3.299839717788887e+00 1.334142769729347e-02
5.211032968934701e-02 3.340415151771138e+00 1.341640388889780e-02
5.225878395694704e-02 3.395002958757128e+00 1.344410663795139e-02
5.240723815447917e-02 3.435603709722316e+00 1.356505810210746e-02
5.255569228174441e-02 3.495603669717400e+00 1.362821394551313e-02
5.270414633854377e-02 3.551970483211758e+00 1.390536580067784e-02
5.285260032467823e-02 3.584276012672955e+00 1.377935948298270e-02
5.300105423994882e-02 3.685360433145668e+00 1.400023374779642e-02
5.314950808415651e-02 3.751570323703976e+00 1.409727366317639e-02
5.329796185710238e-02 3.838387037356788e+00 1.425236484746570e-02
5.344641555858739e-02 3.905602713760666e+00 1.447781172164241e-02
5.359486918841256e-02 3.991797576260885e+00 1.450556106670111e-02
5.374332274637892e-02 4.043961010760165e+00 1.471718861254769e-02
5.389177623228746e-02 4.107547952450936e+00 1.477305869051737e-02
5.404022964593919e-02 4.181131267542129e+00 1.483090337499327e-02
5.418868298713515e-02 4.255100690363821e+00 1.500611648407971e-02
5.433713625567634e-02 4.297555596886983e+00 1.503598000338122e-02
5.448558945136375e-02 4.389936033269227e+00 1.519673274523940e-02
5.463404257399841e-02 4.410301729545588e+00 1.532315721704951e-02
5.478249562338136e-02 4.487318912249592e+00 1.530394404953177e-02
5.493094859931359e-02 4.508738139592161e+00 1.536306221478972e-02
5.507940150159613e-02 4.526615461432424e+00 1.535575629032281e-02
5.522785433002999e-02 4.588603820274093e+00 1.551381929781150e-02
5.537630708441618e-02 4.607770761685861e+00 1.553853179135079e-02
5.552475976455573e-02 4.631024115569099e+00 1.554709111362057e-02
5.567321237024965e-02 4.616799901922183e+00 1.554610268337962e-02
5.582166490129895e-02 4.622705536424147e+00 1.548760229738989e-02
5.597011735750466e-02 4.625767339827307e+00 1.550787271223136e-02
5.611856973866784e-02 4.614681208708843e+00 1.546662194974193e-02
5.626702204458946e-02 4.582777259308952e+00 1.548111880538305e-02
5.641547427507055e-02 4.584527393823659e+00 1.546129237459086e-02
5.656392642991215e-02 4.550405353390953e+00 1.534359850560054e-02
5.671237850891524e-02 4.511796600535902e+00 1.520459890576679e-02
5.686083051188091e-02 4.470817686930603e+00 1.515731730321355e-02
5.700928243861012e-02 4.396615905729261e+00 1.511891524122895e-02
5.715773428890394e-02 4.377744962779482e+00 1.499148608116405e-02
5.730618606256337e-02 4.294720985708537e+00 1.491357422777032e-02
5.745463775938945e-02 4.199192341401578e+00 1.469678189829654e-02
5.760308937918321e-02 4.137095891001302e+00 1.453160951900033e-02
5.775154092174565e-02 4.065843794359597e+00 1.446855368345677e-02
5.789999238687781e-02 3.976449619090146e+00 1.428788518825602e-02
