<X> <Y> <dY>
3.652228116328413e-02 3.684200160847409e+00 1.428993909496705e-02
3.667074168051924e-02 3.479376148940840e+00 1.373992324735894e-02
3.681920214858341e-02 3.237398786139340e+00 1.323959375244337e-02
3.696766256727761e-02 3.047189206319270e+00 1.291970800278381e-02
3.711612293640280e-02 2.855300950343175e+00 1.237534570403936e-02
3.726458325575990e-02 2.653813834847049e+00 1.200599523961088e-02
3.741304352514992e-02 2.476517894206596e+00 1.158580297547173e-02
3.756150374437381e-02 2.301273082316977e+00 1.104125018171863e-02
3.770996391323252e-02 2.151338931615282e+00 1.070861383534853e-02
3.785842403152700e-02 1.988357560563542e+00 1.022119575990045e-02
3.800688409905824e-02 1.846382687454143e+00 9.961980924587671e-03
3.815534411562716e-02 1.696544739411035e+00 9.431800689711821e-03
3.830380408103477e-02 1.560947723650899e+00 9.047034275592506e-03
3.845226399508201e-02 1.472208659071188e+00 8.768274290110385e-03
3.860072385756984e-02 1.328005522853554e+00 8.294204703976129e-03
3.874918366829922e-02 1.238143146409536e+00 8.032949915024123e-03
3.889764342707114e-02 1.163710216483856e+00 7.721605270394591e-03
3.904610313368653e-02 1.083893602417969e+00 7.463246252889097e-03
3.919456278794636e-02 1.025165794932391e+00 7.211613461651781e-03
3.934302238965163e-02 9.608759344740130e-01 6.954475031775638e-03
3.949148193860327e-02 9.207482484859845e-01 6.814377575965631e-03
3.963994143460225e-02 8.883316481786533e-01 6.644715747499269e-03
3.978840087744954e-02 8.615655196336349e-01 6.550172039693714e-03
3.993686026694612e-02 8.481644959211703e-01 6.511639630259127e-03
4.008531960289294e-02 8.390075623985260e-01 6.463856381901578e-03
4.023377888509096e-02 8.400777314963856e-01 6.443102079680497e-03
4.038223811334118e-02 8.501270054020720e-01 6.435371947990640e-03
4.053069728744454e-02 8.563989749943643e-01 6.511645454795482e-03
4.067915640720204e-02 8.778825125128714e-01 6.586486287832781e-03
4.082761547241460e-02 9.138086905973344e-01 6.719908221474519e-03
4.097607448288322e-02 9.537289790917128e-01 6.838919724090984e-03
4.112453343840888e-02 9.882347607282416e-01 6.954917239934921e-03
4.127299233879253e-02 1.027501672904759e+00 7.074954583214349e-03
4.142145118383515e-02 1.096127434591905e+00 7.279904953913829e-03
4.156990997333770e-02 1.141691315649267e+00 7.457735096961613e-03
4.171836870710118e-02 1.188215004487981e+00 7.608170368791575e-03
4.186682738492653e-02 1.241408496301039e+00 7.740080239877901e-03
4.201528600661474e-02 1.314065589622129e+00 7.974585764367045e-03
4.216374457196678e-02 1.378060003501361e+00 8.113256741162136e-03
4.231220308078361e-02 1.422149093710217e+00 8.242023152524718e-03
4.246066153286622e-02 1.499451207641462e+00 8.408637048963967e-03
4.260911992801558e-02 1.552047790438936e+00 8.622221610816437e-03
4.275757826603267e-02 1.619033661776508e+00 8.810423372894029e-03
4.290603654671846e-02 1.659926775159944e+00 9.026675138458595e-03
4.305449476987392e-02 1.730641673962149e+00 9.301568111017218e-03
4.320295293530004e-02 1.770932658230416e+00 9.455233418388465e-03
4.335141104279778e-02 1.814923911551437e+00 9.715900176872589e-03
4.349986909216812e-02 1.893576390054518e+00 9.854761140475597e-03
4.364832708321206e-02 1.925480628856062e+00 1.005325574884862e-02
4.379678501573054e-02 1.974105582614672e+00 1.020022328086271e-02
4.394524288952457e-02 2.003431043922163e+00 1.019772391810716e-02
4.409370070439510e-02 2.036008235995221e+00 1.042312894328020e-02
4.424215846014314e-02 2.039542885523077e+00 1.032048437594277e-02
4.439061615656966e-02 2.074996613385058e+00 1.047911265441933e-02
4.453907379347562e-02 2.091435991769646e+00 1.052595492277950e-02
4.468753137066204e-02 2.098693299304166e+00 1.052257537331505e-02
4.483598888792985e-02 2.103842187278840e+00 1.055170747737479e-02
4.498444634508008e-02 2.113506627789091e+00 1.052734277048509e-02
4.513290374191368e-02 2.087559265181091e+00 1.061495208262862e-02
4.528136107823164e-02 2.096983972504968e+00 1.056713498644765e-02
4.542981835383494e-02 2.064410699010893e+00 1.050104667752222e-02
4.557827556852459e-02 2.050948817393994e+00 1.053251560661970e-02
4.572673272210154e-02 2.059019409372462e+00 1.047646944575584e-02
4.587518981436679e-02 2.023597388529917e+00 1.052302632521848e-02
4.602364684512131e-02 1.992564080801092e+00 1.035437079700794e-02
4.617210381416612e-02 1.952810885186535e+00 1.030998846887399e-02
4.632056072130217e-02 1.918261250333172e+00 1.022378593777956e-02
4.646901756633046e-02 1.886345746299983e+00 1.014912726923978e-02
4.661747434905197e-02 1.826561244104046e+00 1.005656495657063e-02
4.676593106926771e-02 1.771185733426094e+00 9.808487077044984e-03
4.691438772677863e-02 1.724742330220417e+00 9.730495467084552e-03
4.706284432138574e-02 1.684982890557982e+00 9.622819460251987e-03
4.721130085289003e-02 1.612763815960113e+00 9.349708947684242e-03
4.735975732109249e-02 1.565598559036626e+00 9.246108651843041e-03
