#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_22                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.3550127803547397e-06
# GlobalNormalization                               31.483329301987705
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3956758975982666
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)ctac1mm_00191{00000}_AzInt_Px_22         Sig(q)ctac1mm_00191{00000}_AzInt_Px_22       
0.008472422718188292               0.4545509144929                              0.006386309223077277                         
0.008621061491154536               0.436018502800307                            0.006272511359496504                         
0.00876970025253351                0.39676909252039755                          0.005949826058638591                         
0.00891833900212544                0.3697100214433052                           0.005727293936727816                         
0.009066977739730543               0.3653606796921478                           0.0056309381697055684                        
0.009215616465149042               0.3423615989264254                           0.005321540022814238                         
0.00936425517818116                0.32563484256791797                          0.005294350594187856                         
0.009512893878627117               0.3078001236065065                           0.005000420042852063                         
0.009661532566287137               0.2886954186560559                           0.004830411915163704                         
0.009810171240961438               0.2861875277463622                           0.004791133587485528                         
0.009958809902450245               0.2729487697535335                           0.004554209209381957                         
0.010107448550553781               0.25304229767318004                          0.004545507035344322                         
0.010256087185072265               0.24594249590902428                          0.004252413762601056                         
0.01040472580580592                0.22576032672122054                          0.004141868429822507                         
0.010553364412554972               0.22154501168304586                          0.004003680222477063                         
0.010702003005119639               0.2052266190006658                           0.00385780678580764                          
0.010850641583300147               0.20834746599025533                          0.003927590276729783                         
0.010999280146896714               0.2034642881682641                           0.003764631006368494                         
0.011147918695709568               0.1883293017620432                           0.0036378978421291856                        
0.011296557229538928               0.18785743554813167                          0.0035745102959933352                        
0.011445195748185017               0.1802857558454427                           0.003505488743002956                         
0.011593834251448063               0.1773434987644431                           0.0034693296474733216                        
0.011742472739128288               0.16470192833623054                          0.003264145312037465                         
0.01189111121102591                0.15821202310217183                          0.0032560531876642982                        
0.012039749666941157               0.15567092243892622                          0.0031605458906444977                        
0.012188388106674252               0.14843714393897536                          0.003055530253072406                         
0.012337026530025419               0.14900787566501375                          0.003070532987627798                         
0.012485664936794882               0.1423796841040197                           0.0029604668925749165                        
0.012634303326782862               0.13812208238251644                          0.0029474534130153043                        
0.012782941699789586               0.1365453008023342                           0.0028552469495005577                        
0.012931580055615283               0.13098479683295136                          0.00281508777291647                          
0.013080218394060168               0.1301994135687884                           0.002754656454366495                         
0.01322885671492447                0.12528109320902586                          0.0027196489208032547                        
0.013377495018008414               0.12190468180100714                          0.0026703705384051746                        
0.013526133303112226               0.11855950753280008                          0.00259088447119609                          
0.013674771570036126               0.11100062917458348                          0.0025091696604356973                        
0.013823409818580348               0.1113093893804377                           0.002483990588778947                         
0.013972048048545106               0.10825496233731177                          0.002475733363164915                         
0.014120686259730635               0.10407022003995413                          0.0023750669616837104                        
0.014269324451937156               0.10232409292056086                          0.0023352172445352437                        
0.014417962624964894               0.10047402798893043                          0.002341676616339991                         
0.014566600778614077               0.09888916434814453                          0.0022880223950928996                        
0.014715238912684931               0.09694147009773338                          0.00227296763543788                          
0.01486387702697768                0.08921474494499977                          0.0021430749348406806                        
0.015012515121292555               0.09432224899100083                          0.002191171839096914                         
0.015161153195429777               0.09186397655365793                          0.0021835272077096912                        
0.015309791249189571               0.09224774797043751                          0.002144716576199661                         
0.015458429282372172               0.08929256554212846                          0.0021302443420412355                        
0.015607067294777802               0.08667080494055486                          0.0020485488022003494                        
0.015755705286206685               0.08243648383807191                          0.002014845421226277                         
0.015904343256459057               0.08172603785393857                          0.0020077017163504874                        
