#####################################################################################################
# NeXus source file: noemi7
# NXdata: name = img{0}_azimuthalIntegration_Px_3                  
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000505731836514
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331580057586949
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.644752941487714e-06
# GlobalNormalization                               38.21535798630188
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3662910461425781
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)Li34_00204{00000}_AzInt_Px_3   Sig(q)Li34_00204{00000}_AzInt_Px_3 
0.03195705515074876                15.96086819787278                  0.02194869658060539                
0.03210568951687201                15.805223170204423                 0.021803730315982452               
0.032254323839845105               15.632873758452853                 0.021585511706066696               
0.03240295811946831                15.464058299631324                 0.021517722555786132               
0.032551592355541864               15.353391674555827                 0.021163929627468193               
0.032700226547866036               15.098667087602712                 0.021274170423851175               
0.03284886069624108                14.96443567892697                  0.020964371974315024               
0.03299749480046724                14.835977358460127                 0.020874200568487062               
0.033146128860344785               14.64544187427628                  0.020693332298272884               
0.033294762875673976               14.50733042425185                  0.02048142919670513                
0.03344339684625505                14.350534189651695                 0.020646049473499028               
0.0335920307718883                 14.196670351771914                 0.020149936126429686               
0.03374066465237394                14.119241637903013                 0.020205632777923203               
0.03388929848751226                13.960948835685562                 0.02001479734133205                
0.034037932277103514               14.000870243152889                 0.02008749716410567                
0.03418656602094795                14.105381360523547                 0.020240505162678533               
0.034335199718845834               13.745823509966167                 0.020229370128538073               
0.034483833370597426               13.608880893242558                 0.02038507445635424                
0.03463246697600298                13.451019962042887                 0.0203020676319199                 
0.03478110053486277                13.305180139915212                 0.02039573395095244                
0.034929734046977044               13.289786278894315                 0.020347503621370607               
0.03507836751214607                13.388256613296408                 0.019863117046704116               
0.0352270009301701                 13.167970060094843                 0.019856178193354893               
0.03537563430084941                12.961229157125898                 0.019434661526039183               
0.03552426762398426                12.846580186631757                 0.019402611351686378               
0.035672900899374894               12.708124477517396                 0.01912718373094605                
0.0358215341268216                 12.59896239382595                  0.018951272830813066               
0.03597016730612462                12.471811818098338                 0.019074843429885153               
0.036118800437084236               12.342678315078611                 0.018576303750212696               
0.036267433519500715               12.24416264448393                  0.018672368391565754               
