#####################################################################################################
# NeXus source file: Noemi1
# NXdata: name = img{0}_azimuthalIntegration_Px_252                
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           7.547588061524116e-07
# GlobalNormalization                               0.4498239026265973
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3561580181121826
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)ctac_00036{00000}_AzInt_Px_252           Sig(q)ctac_00036{00000}_AzInt_Px_252         
0.03533459527913459                2.090841957161461                            0.07158906511222343                          
0.035483056182571665               2.037938560149823                            0.07095191350652222                          
0.03563151703843015                2.164893036804654                            0.07252664559933435                          
0.03577997784651099                2.142938626181087                            0.07219743672820797                          
0.035928438606615154               2.179899311980707                            0.0724223037307945                           
0.0360768993185436                 2.316440901279353                            0.07441480295605536                          
0.03622535998209726                2.0712991549721633                           0.0706718151678944                           
0.03637382059707712                1.8673078224279656                           0.06656233527591499                          
0.036522281163284126               2.1203081055646753                           0.0712331439213211                           
0.03667074168051924                2.0592250834242285                           0.06945593822016001                          
0.03681920214858341                2.178796879905896                            0.07136886473776029                          
0.03696766256727761                2.071847543553051                            0.07000124137619768                          
0.0371161229364028                 2.1606884313076002                           0.07073776351210907                          
0.0372645832557599                 2.1317559132186044                           0.07070588047008565                          
0.037413043525149924               1.9447310317837674                           0.06746197204842713                          
0.03756150374437381                2.184335924648564                            0.07068345061096382                          
0.037709963913232517               2.1840954023263097                           0.07089873695976474                          
0.037858424031527                  2.150626425761157                            0.0698490991275219                           
0.03800688409905824                2.2046568944303795                           0.07152851490404595                          
0.03815534411562716                2.157568170850218                            0.06989048855320458                          
0.03830380408103477                2.053426266404986                            0.06818290007621089                          
0.03845226399508201                2.1984227782273686                           0.07040587615211982                          
0.03860072385756984                2.0331115836603018                           0.06743405458629093                          
0.03874918366829922                2.1827234177810846                           0.07008302527341527                          
0.03889764342707114                2.1546514024113668                           0.06903948417884491                          
0.03904610313368653                2.225448438567613                            0.07026953344608769                          
0.03919456278794636                2.207898068406317                            0.0695422524902737                           
