#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3756871223449707
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_56
# img{1}_AzInt_Px_57
# img{2}_AzInt_Px_58
# img{3}_AzInt_Px_59
# img{4}_AzInt_Px_60
#
#####################################################################################################
q(A-1)                             I(q)Ave_93_air_00010AzInt_Px       Sig(q)Ave_93_air_00010AzInt_Px     
0.039639941434602255               1.0824716094491398                 0.016957145725455362               
0.03978840087744954                1.1066491653209467                 0.01716199463720259                
0.03993686026694612                1.0863684202192885                 0.017037014317923305               
0.040085319602892945               1.0909340423365514                 0.01703960714449144                
0.040233778885090964               1.1118959597510945                 0.017136540376871092               
0.04038223811334118                1.0817909119101947                 0.016782546464493085               
0.040530697287444545               1.0867629509678198                 0.016957917386113932               
0.04067915640720204                1.0754448084494348                 0.016853274179613305               
0.0408276154724146                 1.073329537766098                  0.016836672927537745               
0.040976074482883214               1.084290248393426                  0.016857875207168947               
0.04112453343840889                1.0866736718336092                 0.01686032500663661                
0.04127299233879253                1.0607086261689673                 0.01661826315021277                
0.04142145118383515                1.0920043973894917                 0.016798081498907862               
0.041569909973337704               1.1000218432987734                 0.016923414656174158               
0.04171836870710119                1.0461268518359739                 0.01650362802316438                
0.04186682738492654                1.0531037975910027                 0.01648092315308626                
0.04201528600661474                1.0850202743666064                 0.01675220250155304                
0.04216374457196679                1.0586650238935817                 0.016439613031959822               
0.04231220308078361                1.042081897019615                  0.01631042938464391                
0.04246066153286622                1.0677925736829568                 0.01640430014364178                
0.04260911992801558                1.0882581760683376                 0.016691156494911746               
0.04275757826603267                1.0708208810275608                 0.016564589935505004               
0.04290603654671846                1.0590882384287004                 0.016668741591201137               
0.04305449476987391                1.0788920809362588                 0.016978326866123                  
0.04320295293530004                1.0517066308345242                 0.01684510560884404                
0.043351411042797786               1.0766311515399973                 0.017299885828305946               
0.04349986909216812                1.0764087879625854                 0.01717698065529562                
0.04364832708321205                1.0570499868022816                 0.017220276576312678               
0.04379678501573053                1.011227726644071                  0.016877254051248427               
0.04394524288952456                1.075860141113417                  0.017276348640656556               
0.044093700704395104               1.031798407761924                  0.017153810771495803               
0.04424215846014315                1.0567126066403547                 0.01717380893740836                
0.044390616156569654               1.047057316164604                  0.017208867470617385               
0.044539073793475624               1.0563522096743905                 0.017294028246482955               
0.04468753137066204                1.0486669090023135                 0.01719588451279325                
0.04483598888792985                1.0646149984613356                 0.017352730229161888               
0.04498444634508007                1.0666421603377807                 0.017289578194546858               
0.04513290374191368                1.0431186765558578                 0.017346807265883054               
0.045281361078231656               1.0421833733255397                 0.01722205658596132                
0.045429818353834944               1.0217504878573065                 0.017079063343656296               
