<X> <Y> <dY>
2.027120079818715e-02 7.317682685695402e-03 1.651380381830648e-03
2.041809232020253e-02 7.280322665902749e-03 1.661221544625542e-03
2.056498381541546e-02 7.667037530287195e-03 1.653141149249870e-03
2.071187528363314e-02 9.974999147184672e-03 1.628175808300698e-03
2.085876672466273e-02 8.055699465851040e-03 1.620256160517326e-03
2.100565813831145e-02 6.387706111534091e-03 1.613208534065406e-03
2.115254952438645e-02 8.745301993949775e-03 1.595866502310741e-03
2.129944088269494e-02 5.657632399232442e-03 1.592508272311643e-03
2.144633221304411e-02 5.212677525634526e-03 1.575396658438432e-03
2.159322351524114e-02 8.230932539230077e-03 1.579997322330615e-03
2.174011478909322e-02 8.286936100707146e-03 1.560401250814045e-03
2.188700603440753e-02 8.929558893904496e-03 1.544079558179877e-03
2.203389725099126e-02 8.678814797947151e-03 1.517748234243768e-03
2.218078843865161e-02 8.846183398155906e-03 1.483827961258094e-03
2.232767959719575e-02 8.684626908290635e-03 1.471355346677428e-03
2.247457072643089e-02 9.292683361321346e-03 1.437903578634636e-03
2.262146182616420e-02 1.107059390784338e-02 1.416615201855395e-03
2.276835289620287e-02 1.036090647116086e-02 1.391977947033988e-03
2.291524393635411e-02 9.754036011259017e-03 1.375215722520623e-03
2.306213494642509e-02 9.970973574021186e-03 1.379677540511079e-03
2.320902592622301e-02 1.082323962120716e-02 1.343362183663648e-03
2.335591687555505e-02 7.854124791318003e-03 1.337926767298894e-03
2.350280779422841e-02 9.528343078147553e-03 1.320900350477212e-03
2.364969868205026e-02 1.143970470316125e-02 1.301611481027312e-03
2.379658953882782e-02 9.461958516742296e-03 1.301705629008860e-03
2.394348036436827e-02 1.026196724550215e-02 1.282486686860512e-03
2.409037115847880e-02 1.286837408610443e-02 1.279231450467341e-03
2.423726192096658e-02 1.057784306887227e-02 1.259813344283911e-03
2.438415265163884e-02 1.016584360669637e-02 1.230512756763205e-03
2.453104335030275e-02 1.110295797780934e-02 1.243175207106581e-03
2.467793401676551e-02 1.188588148585118e-02 1.222119210533721e-03
2.482482465083430e-02 1.089817728966041e-02 1.214771215968030e-03
2.497171525231632e-02 1.037855382271162e-02 1.202628398160455e-03
2.511860582101877e-02 1.308038039165088e-02 1.196895813713812e-03
2.526549635674884e-02 1.265508451306386e-02 1.175397290246174e-03
2.541238685931370e-02 1.273590389698306e-02 1.167535995518988e-03
