<X> <Y> <dY>
2.541238685931370e-02 1.099892909330213e-02 1.177845055801109e-03
2.555927732852058e-02 9.964324095372432e-03 1.166106281263756e-03
2.570616776417666e-02 9.263466228496322e-03 1.159924778319171e-03
2.585305816608912e-02 9.058535566469902e-03 1.147021086073618e-03
2.599994853406517e-02 9.445189538554758e-03 1.139573720764717e-03
2.614683886791200e-02 1.030544016371505e-02 1.132184823052985e-03
2.629372916743681e-02 1.060639323522021e-02 1.125469302281196e-03
2.644061943244679e-02 1.049177438474066e-02 1.113178221160148e-03
2.658750966274912e-02 1.074954691823767e-02 1.100643980016616e-03
2.673439985815102e-02 9.208771427433761e-03 1.112313826097620e-03
2.688129001845969e-02 1.211680449441071e-02 1.087569322706825e-03
2.702818014348229e-02 1.185764200836090e-02 1.085639924954191e-03
2.717507023302605e-02 1.088203798387611e-02 1.071749767677695e-03
2.732196028689816e-02 1.018262085282942e-02 1.068398883372153e-03
2.746885030490582e-02 1.183696128660042e-02 1.064960683084925e-03
2.761574028685621e-02 1.062652570301469e-02 1.056723188091163e-03
2.776263023255653e-02 9.706142416993335e-03 1.036170074534839e-03
2.790952014181400e-02 1.312724072388831e-02 1.039057287520790e-03
2.805641001443581e-02 1.370610169431924e-02 1.038227376837330e-03
2.820329985022913e-02 1.115681946328486e-02 1.035507729461732e-03
2.835018964900120e-02 1.286526203952662e-02 1.018122550221539e-03
2.849707941055920e-02 1.347789991007102e-02 1.013195171481594e-03
2.864396913471031e-02 1.286367886716943e-02 1.019482846418554e-03
2.879085882126178e-02 1.418507705797728e-02 1.002348445905777e-03
2.893774847002075e-02 1.425636462225408e-02 9.941451666684517e-04
2.908463808079444e-02 1.331308197820184e-02 9.897740923978950e-04
2.923152765339008e-02 1.503733628416385e-02 9.899538401697751e-04
2.937841718761485e-02 1.660203830390354e-02 9.823010964724193e-04
2.952530668327594e-02 1.385550772457901e-02 9.813532310059638e-04
2.967219614018056e-02 1.360618219956265e-02 9.726498456663020e-04
2.981908555813591e-02 1.469878337713485e-02 9.719034562482298e-04
2.996597493694921e-02 1.646701117390700e-02 9.669935097860094e-04
3.011286427642763e-02 1.781048940957847e-02 9.584761662977706e-04
3.025975357637840e-02 1.670393094841587e-02 9.470967205104878e-04
