#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3769869804382324
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_69
# img{1}_AzInt_Px_70
# img{2}_AzInt_Px_71
# img{3}_AzInt_Px_72
# img{4}_AzInt_Px_73
#
#####################################################################################################
q(A-1)                             I(q)Ave_114_OC0P05_00008AzInt_Px   Sig(q)Ave_114_OC0P05_00008AzInt_Px 
0.01544048549086928                2.3478179627861957                 0.030820392402892298               
0.01558895096935328                2.3349399196117284                 0.030352065961668184               
0.015737416426933316               2.248144001569592                  0.02978262211973932                
0.01588588186341031                2.2267809670708236                 0.02939148870293489                
0.01603434727858518                2.1873750109954475                 0.028888986344888283               
0.016182812672258837               2.136356415693451                  0.028898723132699523               
0.016331278044232227               2.1058083982170537                 0.028135026553765624               
0.016479743394306245               2.0355077103472325                 0.027620585345881903               
0.016628208722281823               2.0496335263426926                 0.027594641226166193               
0.016776674027959876               1.9745794962418919                 0.026928033187624795               
0.01692513931114134                1.923716607566823                  0.026597986581137316               
0.017073604571627127               1.9118605325129656                 0.02606786506817547                
0.01722206980921815                1.934921183627818                  0.026656259568271307               
0.017370535023715356               1.8732807177656503                 0.025678251972749876               
0.01751900021491964                1.9030780418853257                 0.02575728479647086                
0.01766746538263194                1.7920059374737096                 0.02516723435096892                
0.017815930526653173               1.8349912309455667                 0.02510391379468473                
0.017964395646784263               1.8127909665185498                 0.02513888925371156                
0.018112860742826132               1.7609980902223483                 0.024477202436084863               
0.018261325814579715               1.7703055296127903                 0.024411623831739386               
0.01840979086184591                1.7649161645171199                 0.02437441381879015                
0.018558255884425664               1.7401522635366526                 0.023966222017182882               
0.018706720882119894               1.7027961959642925                 0.023815915306603267               
0.018855185854729513               1.6805653152529474                 0.023848005676292108               
0.019003650802055457               1.6838233778589                    0.02409645754417413                
0.01915211572389865                1.7018782152851757                 0.024258151411624886               
