#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4355149269104004
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_104
# img{1}_AzInt_Px_105
# img{2}_AzInt_Px_106
# img{3}_AzInt_Px_107
# img{4}_AzInt_Px_108
#
#####################################################################################################
q(A-1)                             I(q)Ave_121_PR32M_00015AzInt_Px    Sig(q)Ave_121_PR32M_00015AzInt_Px  
0.01558895096935328                2843.1798289004464                 1.0699644339391972                 
0.015737416426933316               2675.219736468666                  1.037879361371194                  
0.01588588186341031                2512.2606129126434                 0.9973039668500725                 
0.01603434727858518                2362.3133338340413                 0.9590763074501547                 
0.016182812672258837               2216.635656187764                  0.9403808950745882                 
0.016331278044232227               2078.1095587254126                 0.8928680240685848                 
0.016479743394306245               1946.4753547313035                 0.8628529163996019                 
0.016628208722281823               1819.576986297029                  0.830590619690881                  
0.016776674027959876               1700.000906234804                  0.7981881997202445                 
0.01692513931114134                1585.1018843479105                 0.7712996177824316                 
0.017073604571627127               1476.0107637225958                 0.7317043878258269                 
0.01722206980921815                1371.4372136134239                 0.7169172099711829                 
0.017370535023715356               1275.013791957033                  0.6767617188342504                 
0.01751900021491964                1182.386279569443                  0.6485836383188798                 
0.01766746538263194                1093.3106680244218                 0.6279909508665273                 
0.017815930526653173               1010.662522215235                  0.5951704976523099                 
0.017964395646784263               932.4077206534303                  0.5759558190979517                 
0.018112860742826132               858.4431915157222                  0.5459501184871058                 
0.018261325814579715               790.8179061493199                  0.5212247338033021                 
0.01840979086184591                724.1031331976972                  0.49875503764411866                
0.018558255884425664               663.3382862015975                  0.4727025523561007                 
0.018706720882119894               604.6629755183867                  0.453375283060278                  
0.018855185854729513               551.1127542137401                  0.4362741250876134                 
0.019003650802055457               501.1331023516462                  0.41994889809651986                
0.01915211572389865                454.6836832156091                  0.4005564994376621                 
0.019300580620060008               410.5707482015171                  0.3829787316218273                 
