#####################################################################################################
# NeXus source file: Cycling 7 MIC AM PR32 Assembly-Disassembly
# NXdata: name = img{0}_azimuthalIntegration_Px_0                  
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.0564709619142507e-06
# GlobalNormalization                               0.43724957446887824
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9271159172058105
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0     Sig(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0   
0.01291656935124349                2871.8268350324515                           3.540383049247925                            
0.013065035154635566               2744.0085638769083                           3.4345806641545784                           
0.01321350094050805                2618.1595023803407                           3.30555670106232                             
0.013361966708661866               2488.0392793206684                           3.2312252931437553                           
0.013510432458897933               2373.3555164053982                           3.1245027632227904                           
0.013658898191017161               2259.8397631821194                           3.054364658737358                            
0.013807363904820477               2151.448767733857                            2.935515862315977                            
0.013955829600108794               2041.9561673747296                           2.8573419069471453                           
0.014104295276683032               1932.4505649541325                           2.7772433762279642                           
0.014252760934344114               1836.1346177609148                           2.6815316487795933                           
0.014401226572892953               1743.9354501571072                           2.5912487717933117                           
0.014549692192130467               1649.7934471322874                           2.4973204092202232                           
0.014698157791857583               1560.4351431453745                           2.4470167172091744                           
0.01484662337187521                1476.533579505722                            2.3586557640571923                           
0.014995088931984275               1400.0004370728245                           2.276182765029094                            
0.015143554471985694               1319.4525029029408                           2.1990844505563962                           
0.015292019991680391               1242.9146102441207                           2.1241624804677737                           
0.01544048549086928                1174.0542591931303                           2.06612295760496                             
0.01558895096935328                1106.01895358773                             1.980335942540858                            
0.015737416426933316               1042.1272424642389                           1.9222859895169297                           
0.01588588186341031                980.4004794095283                            1.8487890598695123                           
0.01603434727858518                918.3608999807886                            1.7745218123306152                           
0.016182812672258837               862.9512165009495                            1.7411662364079525                           
0.016331278044232227               810.169060796708                             1.6543642774985277                           
0.016479743394306245               758.7814137013886                            1.5986785542286217                           
0.016628208722281823               706.9018137071059                            1.536285740583402                            
0.01677667402795988                661.3467273385669                            1.477358067551377                            
0.01692513931114134                618.3330382881785                            1.429538986124306                            
0.017073604571627127               575.6914764825957                            1.3560517331679716                           
