#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4075279235839844
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_94
# img{1}_AzInt_Px_95
# img{2}_AzInt_Px_96
# img{3}_AzInt_Px_97
# img{4}_AzInt_Px_98
#
#####################################################################################################
q(A-1)                             I(q)Ave_119_PR8PLD_00013AzInt_Px   Sig(q)Ave_119_PR8PLD_00013AzInt_Px 
0.01558895096935328                7930.101879812498                  1.7837813310031787                 
0.015737416426933316               7690.871307494606                  1.7566689501034987                 
0.01588588186341031                7452.807545662376                  1.7147074762547547                 
0.01603434727858518                7222.444108631666                  1.6740228773678982                 
0.016182812672258837               6999.221511108075                  1.668078789393584                  
0.016331278044232227               6785.0102854339275                 1.6105087882236853                 
0.016479743394306245               6571.692082812688                  1.582654090058173                  
0.016628208722281823               6365.56596897362                   1.5507990564392533                 
0.016776674027959876               6163.269278757628                  1.517123828372894                  
0.01692513931114134                5966.465491131524                  1.4937838169536923                 
0.017073604571627127               5771.469724673744                  1.4443386330112153                 
0.01722206980921815                5583.754176415709                  1.4440390446478069                 
0.017370535023715356               5401.664686227594                  1.390519416825842                  
0.01751900021491964                5222.831938597783                  1.3607366430647638                 
0.01766746538263194                5046.521836812639                  1.3468286006878076                 
0.017815930526653173               4879.681046521306                  1.3054769759534417                 
0.017964395646784263               4715.286310172081                  1.2929304263684092                 
0.018112860742826132               4554.82936798638                   1.2553588497276345                 
0.018261325814579715               4397.361972207707                  1.2269242607760678                 
0.01840979086184591                4244.345167832177                  1.2053885164644946                 
0.018558255884425664               4094.4245917049534                 1.172335701566612                  
0.018706720882119894               3946.967290607436                  1.1562926707353707                 
0.018855185854729513               3807.212740097134                  1.1446623327878036                 
0.019003650802055457               3671.6842999428095                 1.1347168370409824                 
0.01915211572389865                3538.3160357382885                 1.1154300740828673                 
0.019300580620060008               3408.6063032559205                 1.1015497383232207                 
