#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3988909721374512
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_84
# img{1}_AzInt_Px_85
# img{2}_AzInt_Px_86
# img{3}_AzInt_Px_87
# img{4}_AzInt_Px_88
#
#####################################################################################################
q(A-1)                             I(q)Ave_117_water0p05_00011AzInt_Px          Sig(q)Ave_117_water0p05_00011AzInt_Px        
0.03830380408103477                1.1094163062042814                           0.0173984661704283                           
0.03845226399508201                1.0905079761870513                           0.017214498311714028                         
0.03860072385756984                1.1089954823880912                           0.017290109423335354                         
0.03874918366829922                1.09564196399447                             0.01723765089916922                          
0.03889764342707114                1.108566281537928                            0.017191727834131074                         
0.03904610313368653                1.1241917177600054                           0.017338404449077915                         
0.03919456278794636                1.1010578000189404                           0.017048655194965436                         
0.03934302238965162                1.1359609158912913                           0.01724919311880641                          
0.039491481938603266               1.0880382282994359                           0.016897778382345626                         
0.039639941434602255               1.0878206328406603                           0.0167734639515519                           
0.03978840087744954                1.094849976217612                            0.01684385001342829                          
0.03993686026694612                1.1076919113875103                           0.016975253255134062                         
0.040085319602892945               1.093008064565844                            0.016829460000613052                         
0.040233778885090964               1.1010959424825841                           0.01682681559623589                          
0.04038223811334118                1.1049864672740788                           0.01673646106491116                          
0.040530697287444545               1.0888192680504833                           0.016749087765242233                         
0.04067915640720204                1.0841550735958765                           0.01669710640759605                          
0.0408276154724146                 1.0787274777944602                           0.016655047050473815                         
0.040976074482883214               1.1230876868973012                           0.01692926447614127                          
0.04112453343840889                1.10746527188933                             0.016795210762178638                         
0.04127299233879253                1.0748454827924931                           0.016506812364496755                         
0.04142145118383515                1.0961878527816462                           0.016607004693701456                         
0.041569909973337704               1.118436132070165                            0.016838117796430997                         
0.04171836870710119                1.094342977874423                            0.01665568640130247                          
0.04186682738492654                1.0843279215649377                           0.01650134811899583                          
0.04201528600661474                1.0743053019512119                           0.016448162855555108                         
0.04216374457196679                1.1152936102695452                           0.01664988679587685                          
0.04231220308078361                1.0961621566301454                           0.016506523592261183                         
0.04246066153286622                1.0813742002550275                           0.016289381151449962                         
0.04260911992801558                1.0827838410437634                           0.016428464225758374                         
0.04275757826603267                1.0667833771283164                           0.016313888630701483                         
0.04290603654671846                1.0945235919727514                           0.016720521521222487                         
0.04305449476987391                1.0731148358364346                           0.016708379604698984                         
0.04320295293530004                1.1067452646217846                           0.017051086229685354                         
0.043351411042797786               1.095089140240064                            0.017216173985904283                         
0.04349986909216812                1.1086099468641977                           0.01720068033654906                          
0.04364832708321205                1.0286427267726377                           0.01676194874980399                          
0.04379678501573053                1.0767159231173413                           0.017184072132999755                         
0.04394524288952456                1.062622854380872                            0.016941898697406615                         
