#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_28                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.3776028731281363e-06
# GlobalNormalization                               32.008203561521334
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3606491088867188
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)8SN_00197{00000}_AzInt_Px_28   Sig(q)8SN_00197{00000}_AzInt_Px_28 
0.017242084002824728               38.87584431412521                  0.04180415822430033                
0.01739072175032447                38.20746005551151                  0.040382254051900754               
0.017539359474450206               37.52010577504887                  0.04032147899920038                
0.017687997175002166               36.64192611593888                  0.03976417435735532                
0.017836634851780577               36.03955203185395                  0.038928479125879496               
0.017985272504585672               35.21293587022776                  0.03890058308245073                
0.01813391013321768                34.55377547249382                  0.03759008606164833                
0.018282547737476833               33.80358125541418                  0.03760047654924471                
0.018431185317163357               33.17833846167689                  0.03697984234937343                
0.018579822872077482               32.5986814067372                   0.03632149840891529                
0.01872846040201944                32.19061440889091                  0.03632951383909719                
0.018877097906789472               31.463863291257987                 0.03603550159252746                
0.019025735386187796               30.817759528715232                 0.036492525492823176               
0.019174372840014643               30.155353502567145                 0.03558511157887581                
0.01932301026807025                29.815612098499123                 0.03547959412887041                
0.019471647670154846               28.948179162886625                 0.03633607632063395                
0.019620285046068664               28.274397796398873                 0.03578037406907561                
0.019768922395611937               27.703662745264133                 0.03610416853031296                
0.019917559718584898               27.031500790729297                 0.03521554117772112                
0.020066197014787773               26.47200036603096                  0.035561281405994974               
0.0202148342840208                 25.88673441565311                  0.03571634042744831                
0.020363471526084212               25.326539519407504                 0.03465119540297732                
0.02051210874077824                24.671481556457394                 0.03523099187970853                
0.020660745927903117               24.147290886584972                 0.03388633744488184                
0.020809383087259083               23.59283701321764                  0.03479001378844111                
0.02095802021864636                23.042839992444392                 0.03407574624226174                
0.02110665732186519                22.506598646381164                 0.033488402893923956               
0.021255294396715804               22.013735031804618                 0.03355054589714803                
0.021403931442998434               21.50311339134854                  0.03283825218057967                
0.021552568460513323               21.01570025644357                  0.03338779406345518                
0.021701205449060703               20.48038679519365                  0.03238751723440824                
0.021849842408440803               19.987758909713804                 0.03204821281725346                
0.02199847933845386                19.542354678738864                 0.03216888820978943                
0.02214711623890011                19.0772236708548                   0.03136136400473191                
0.02229575310957979                19.223574300649638                 0.03127566930482284                
0.022444389950293145               18.583701265689346                 0.02986409784111443                
0.022593026760840393               18.07192528315641                  0.029609639696862294               
0.02274166354102178                17.557493857033194                 0.02918517041007754                
0.02289030029063754                17.07183983933353                  0.027985983401912037               
0.02303893700948792                16.62260939445238                  0.028029986885629615               
0.02318757369737314                16.265659528640626                 0.02713847117086771                
0.023336210354093452               15.831294994333511                 0.027354679882907542               
0.02348484697944908                15.42936729624885                  0.026412483710952006               
0.02363348357324028                15.01546894259076                  0.026169681260680942               
0.023782120135267273               14.590389974464895                 0.02579660151614835                
0.023930756665330306               14.255649361734232                 0.02509910230679443                
0.02407939316322961                13.865832153775276                 0.025166300307572217               
0.024228029628765434               13.506881752595493                 0.024311007787221586               
0.024376666061738005               13.163284822239769                 0.02413539282666632                
0.024525302461947576               12.80168476792706                  0.02381845860388639                
0.024673938829194372               12.456622501901021                 0.023137032557769967               
0.024822575163278647               12.124430160520264                 0.023279135944445226               
0.02497121146400064                11.792680026432006                 0.022253310675932163               
0.02511984773116057                11.498933210161884                 0.022510262792879744               
0.025268483964558705               11.16300058520608                  0.0219480612560978                 
0.025417120163995274               10.848174391789875                 0.021329232682553902               
0.02556575632927051                10.600137631859841                 0.021358096666291675               
0.02571439246018467                10.282785715086053                 0.020533031825174037               
0.025863028556537982               9.997751595476334                  0.020814154760243578               
0.0260116646181307                 9.759031046429751                  0.020176124520626577               
0.026160300644763053               9.482290692254232                  0.019874736420246154               
0.0263089366362353                 9.181622413704684                  0.019531079135665385               
0.026457572592347666               8.938152817144664                  0.0192320653761142                 
0.026606208512900405               8.656663897131738                  0.019027886892944764               
0.026754844397693756               8.440057190302678                  0.018445800083863314               
0.02690348024652797                8.197708373286185                  0.018249828458052435               
0.02705211605920328                7.951322643675295                  0.018127361066574685               
0.027200751835519926               7.6825919439562655                 0.017553390736158556               
0.027349387575278168               7.507706497432513                  0.01744224535640556                
0.027498023278278244               7.297236463167529                  0.017118488694175572               
0.0276466589443204                 7.054045715644354                  0.016777001183336353               
0.027795294573204874               6.863523397844417                  0.016644824973195402               
0.027943930164731925               6.685524383828555                  0.01623982610555661                
0.02809256571870178                6.421420804989574                  0.015915829377590045               
0.028241201234914706               6.276695364232777                  0.015715624667968102               
0.02838983671317093                6.039466308693443                  0.015386738351334143               
0.028538472153270714               5.912126188499616                  0.015204599338945402               
0.0286871075550143                 5.6718750915650835                 0.014855324870986533               
0.02883574291820193                5.519259911433504                  0.014536907148003464               
0.028984378242633856               5.3439772278199635                 0.014491905170101217               
0.029133013528110326               5.1907146662574934                 0.014037523136431345               
0.02928164877443159                5.017352414757303                  0.013920022698502975               
0.029430283981397888               4.899323590134054                  0.013721442415072867               
0.029578919148809477               4.7452776732720565                 0.01340543453288243                
0.029727554276466603               4.571539295490837                  0.013213921103927218               
0.029876189364169515               4.439520232966365                  0.012896213227731976               
0.03002482441171847                4.324492193672757                  0.012735686123960041               
0.0301734594189137                 4.17026255217284                   0.012536658672464849               
0.030322094385555477               4.020140695637791                  0.012294123218717696               
0.03047072931144404                3.9214785730279025                 0.012027095091733449               
0.03061936419637964                3.7802390974275464                 0.011843530851105694               
0.030767999040162516               3.647642467205067                  0.01156548956982515                
0.030916633842592953               3.5417203782388937                 0.011518657834229324               
0.031065268603471176               3.4532620757605734                 0.011181169228659565               
0.031213903322597436               3.329930250776255                  0.011082909672129056               
0.031362537999772004               3.2356119037777398                 0.0108230789569347                 
0.031511172634795116               3.1030012866910246                 0.010598970286021414               
0.03165980722746703                3.021508016857538                  0.01050154434082559                
0.03180844177758801                2.8996174155561727                 0.0101520599255047                 
0.03195707628495829                2.8144181585266588                 0.01007077996504164                
0.03210571074937814                2.7298022626402743                 0.009901121641789698               
0.032254345170647805               2.6297044814359927                 0.0096735243074165                 
0.03240297954856755                2.5595930006609993                 0.009565514563642104               
