#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_21                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.9589104683430584e-06
# GlobalNormalization                               45.514717087620085
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3574309349060059
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)emptycap_00190{00000}_AzInt_Px_21        Sig(q)emptycap_00190{00000}_AzInt_Px_21      
0.004310533181806896               5.337628679460522                            0.02642066704265744                          
0.004459172198106161               4.769470487991252                            0.02461139794801152                          
0.0046078112084119915              4.2250956460114715                           0.022646612452874464                         
0.004756450212524608               3.7944530081348313                           0.021402434215425547                         
0.0049050892102442305              3.417400648645448                            0.01923198970816568                          
0.005053728201371077               3.1233061819553747                           0.018905186549928666                         
0.00520236718570537                2.79766751456086                             0.017027638996510518                         
0.005351006163047325               2.522787138168221                            0.016246319323874586                         
0.005499645133197165               2.305840324629769                            0.015244413161574759                         
0.005648284095955107               2.14178157109962                             0.01436628647534854                          
0.005796923051121373               1.968155280206569                            0.014051801124545057                         
0.005945561998496182               1.797188021878677                            0.012618138929711533                         
0.006094200937879753               1.6358940530208457                           0.012112086058891875                         
0.006242839869072308               1.531739926054763                            0.011672623005159212                         
0.006391478791874063               1.416254530012201                            0.011112066239700596                         
0.006540117706085243               1.2895846941751004                           0.010459225003603705                         
0.006688756611506066               1.221349711429515                            0.009789611825081052                         
0.006837395507936751               1.1252446400281786                           0.00965884123295672                          
0.006986034395177519               1.0652046949417047                           0.009077826373489008                         
0.007134673273028592               0.9720997826378976                           0.008641655138047603                         
0.007283312141290187               0.9194583634159438                           0.008331900647907174                         
0.007431950999762529               0.8567958207523468                           0.007843366684242922                         
0.007580589848245835               0.8150929697557803                           0.007804669029149222                         
0.007729228686540326               0.7444120099575153                           0.0071380366211443915                        
0.007877867514446222               0.7133612648979198                           0.007042645744984824                         
0.008026506331763748               0.6580508551924201                           0.00665956055810489                          
0.00817514513829312                0.6349874895864417                           0.006462997916037495                         
0.008323783933834563               0.5933528492702801                           0.006362873170476842                         
0.008472422718188292               0.5650389728902959                           0.005921916497261717                         
0.008621061491154536               0.524744439769904                            0.005723047121600874                         
0.00876970025253351                0.5003953313456144                           0.005557204504811649                         
0.00891833900212544                0.4669755161684174                           0.005353407694063343                         
0.009066977739730543               0.4409805543426048                           0.005145101859339352                         
0.009215616465149042               0.4250585753637308                           0.004931551844268723                         
0.00936425517818116                0.4082794116537479                           0.004930493669565748                         
0.009512893878627117               0.3882291862915914                           0.0046706850721365024                        
0.009661532566287137               0.36691008617737814                          0.004529063902082514                         
0.009810171240961438               0.3589151683889675                           0.004462448706914833                         
0.009958809902450245               0.3332969740026585                           0.004185549612718893                         
0.010107448550553781               0.3201892947102991                           0.004252590640533096                         
0.010256087185072265               0.306780387170412                            0.003949998446102083                         
