#DOI-https://pubs.acs.org/doi/10.1021/acs.nanolett.4c04923.Solvent file for truncated tetrahedron ,solvent was 2.5 milimolar CTSE.It was measured in october 2023 at SWING beam line at SOLEIL cynclotron. 
#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.2897300720214844
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_263
# img{1}_AzInt_Px_264
# img{2}_AzInt_Px_265
# img{3}_AzInt_Px_266
# img{4}_AzInt_Px_267
#
#####################################################################################################
q(A-1)                             I(q)Ave_363_CTAC_2p5_00021AzInt_Px           Sig(q)Ave_363_CTAC_2p5_00021AzInt_Px         
0.012485916835611753               45.396618045095444                           0.17469677228701247                          
0.012632809502235328               43.779978473814744                           0.17039788845599022                          
0.012779702152275845               41.54595818581714                            0.1625831837787129                           
0.012926594785540474               40.087781682966366                           0.16014886670237913                          
0.013073487401836411               38.49078606278671                            0.15692630796412566                          
0.013220380000970821               36.57602883552454                            0.15198776552882146                          
0.013367272582750885               35.48166627531564                            0.1482087196549497                           
0.013514165146983777               34.2148911575837                             0.14514788248947555                          
0.01366105769347668                32.98440678529839                            0.14138053476566742                          
0.013807950222036767               31.865634525545516                           0.138718137344791                            
0.013954842732471221               30.159193092060157                           0.1336691155683974                           
0.01410173522458722                29.415900285995782                           0.131335413602448                            
0.014248627698191942               28.27299030450978                            0.12864925609071323                          
0.014395520153092565               27.578624049836343                           0.1258878319437114                           
0.014542412589096268               26.434006824031872                           0.12314486225331651                          
0.01468930500601023                25.43838232828991                            0.11893462018222681                          
0.01483619740364163                24.40988341259394                            0.11641192168164119                          
0.014983089781797649               23.572868944016797                           0.11504987780949602                          
0.015129982140285462               22.901886215201383                           0.11168333190114765                          
0.015276874478912253               22.154016452566253                           0.10958478617954281                          
0.015423766797485205               21.495558692991175                           0.10752083752254202                          
0.01557065909581149                20.78304459075211                            0.1052323179340265                           
0.015717551373698287               20.136632066866134                           0.10294718170251431                          
0.015864443630952785               19.54432206702503                            0.10050390236227302                          
0.01601133586738216                18.8782013288233                             0.09922438919274332                          
0.016158228082793595               18.446420094196903                           0.09713085118371197                          
0.016305120276994264               17.81305661483712                            0.09502630866831666                          
0.016452012449791355               17.193425983631347                           0.0925448599014664                           
0.01659890460099205                16.570154514496377                           0.0905906069739039                           
0.01674579673040351                16.18025177261896                            0.09010330592445479                          
0.016892688837832945               15.819914069489332                           0.08801075581299343                          
0.017039580923087525               15.365197275027551                           0.08667496929981602                          
0.017186472985974425               14.710395024902613                           0.08351308973683816                          
0.017333365026300833               14.457686873873296                           0.08273568164055908                          
0.01748025704387393                14.095351113086712                           0.08203157597341607                          
0.017627149038500906               13.70732541094505                            0.07995772486434098                          
0.017774041009988934               13.383335905470096                           0.07916779910559643                          
0.017920932958145196               12.98279732392869                            0.07713931196906612                          
0.018067824882776872               12.816413397724284                           0.07664339521855926                          
0.018214716783691156               12.37274762756795                            0.07505532127941182                          
0.01836160866069522                12.16782132538803                            0.07318338444314768                          
0.018508500513596256               11.813483891069058                           0.07432953728508455                          
0.018655392342201444               11.431760845905318                           0.07331820566765725                          
0.018802284146317964               11.1183372963201                             0.07191405018418677                          
0.018949175925753008               11.033974116358603                           0.07212982226860151                          
0.01909606768031375                10.719087353551458                           0.07104501863868264                          
0.019242959409807383               10.567310657812762                           0.07187983283325536                          
0.019389851114041085               10.133067430267449                           0.07130485698550657                          
0.019536742792822043               10.090159016051436                           0.07189124898457053                          
0.01968363444595744                9.748702951365107                            0.07108839838877554                          
0.019830526073254473               9.46761888637268                             0.07032178541362939                          
0.019977417674520305               9.377457367778899                            0.07074155634661483                          
0.02012430924956213                9.28782162750247                             0.0704573937122425                           
0.020271200798187148               8.915951022766214                            0.0689256512397021                           
0.02041809232020253                8.75456545582924                             0.06932585072567589                          
0.020564983815415463               8.614077876193303                            0.06893249537077063                          
0.020711875283633135               8.269822278549805                            0.06759497269427003                          
0.020858766724662733               8.227851680095418                            0.0674777027508843                           
0.021005658138311446               8.053756361843892                            0.06735833234901725                          
0.02115254952438645                7.7972249510342575                           0.06633115786143531                          
0.021299440882694944               7.838296756324128                            0.06656024242373991                          
0.021446332213044112               7.6928524199293635                           0.0658857954968635                           
0.02159322351524114                7.445736712337245                            0.06568604585389383                          
0.021740114789093216               7.34305531635915                             0.06485089276370522                          
0.02188700603440753                7.1300178689851474                           0.06406305707489134                          
0.022033897250991263               7.0187190222543405                           0.06298427562338374                          
0.022180788438651608               7.023469617009139                            0.06155731710767178                          
0.02232767959719575                6.8614388750211175                           0.061034604293704074                         
0.022474570726430887               6.674425642842965                            0.05954328106062958                          
0.022621461826164195               6.513317012529927                            0.05841600140181048                          
0.022768352896202874               6.3282177399303166                           0.05744861059567339                          
0.02291524393635411                6.35340915327699                             0.05683572773251766                          
0.02306213494642509                6.252358566757438                            0.05697399100103784                          
0.02320902592622301                6.075400742445606                            0.05533391914241509                          
0.023355916875555046               6.12700868974889                             0.05548726497645003                          
0.02350280779422841                5.963859454554068                            0.05454472029947029                          
0.023649698682050264               5.79882831429777                             0.053475538082420795                         
0.023796589538827816               5.803381204648105                            0.05372811559649062                          
