<X> <Y> <dY>
2.687225160670718e-02 5.402516939113559e+00 1.968589827979189e-02
2.702071489309268e-02 4.670444175488186e+00 1.824309503540291e-02
2.716917814324569e-02 3.943258287180892e+00 1.661726100299915e-02
2.731764135696711e-02 3.340363858808107e+00 1.545548916000051e-02
2.746610453405790e-02 2.810533644455399e+00 1.408747937408473e-02
2.761456767431899e-02 2.310813304164758e+00 1.277033243750422e-02
2.776303077755132e-02 1.913566696687718e+00 1.171962514437187e-02
2.791149384355582e-02 1.583168923235483e+00 1.060852269859112e-02
2.805995687213344e-02 1.298642292533637e+00 9.699121986523238e-03
2.820841986308512e-02 1.071718957576627e+00 8.859977547619928e-03
2.835688281621178e-02 9.439816393862244e-01 8.306473410540199e-03
2.850534573131439e-02 8.421096959152298e-01 7.894428219270149e-03
2.865380860819386e-02 7.992598927693413e-01 7.679398895331180e-03
2.880227144665114e-02 8.292716272408798e-01 7.829985783278858e-03
2.895073424648718e-02 8.751940763591791e-01 8.003879126187420e-03
2.909919700750293e-02 9.703461948130743e-01 8.278899671929555e-03
2.924765972949930e-02 1.112370468533899e+00 8.875166079641143e-03
2.939612241227725e-02 1.292086132048704e+00 9.456985353228269e-03
2.954458505563771e-02 1.511520745622253e+00 1.020555436766596e-02
2.969304765938165e-02 1.755980762278188e+00 1.089456626662659e-02
2.984151022330999e-02 2.005461586464838e+00 1.163306001868520e-02
2.998997274722367e-02 2.301657827196288e+00 1.242303090255225e-02
3.013843523092363e-02 2.614848220958448e+00 1.316215458157674e-02
3.028689767421083e-02 2.961980951766735e+00 1.383171456707384e-02
3.043536007688621e-02 3.264295971136713e+00 1.465183309201789e-02
3.058382243875071e-02 3.618249007612007e+00 1.533322370352057e-02
3.073228475960527e-02 3.953588367008830e+00 1.593298250280995e-02
3.088074703925083e-02 4.322995743567789e+00 1.670475189506463e-02
3.102920927748836e-02 4.704003641584079e+00 1.723076178032153e-02
3.117767147411878e-02 5.052787540427402e+00 1.794120772348249e-02
3.132613362894304e-02 5.379290744752589e+00 1.841332552600997e-02
3.147459574176209e-02 5.662549291888152e+00 1.884676586830959e-02
3.162305781237687e-02 6.026365079877634e+00 1.945410070796015e-02
3.177151984058834e-02 6.290571385052764e+00 1.973498878092197e-02
3.191998182619744e-02 6.620342247757490e+00 2.041753929487714e-02
3.206844376900511e-02 6.887969614190855e+00 2.051635008754239e-02
3.221690566881231e-02 7.151030022355431e+00 2.086026496241717e-02
3.236536752541998e-02 7.402490933459126e+00 2.139985823520087e-02
3.251382933862906e-02 7.593607636983834e+00 2.150269720674928e-02
3.266229110824052e-02 7.783552322422594e+00 2.194743782398702e-02
3.281075283405527e-02 7.985577408967807e+00 2.186141201369033e-02
3.295921451587431e-02 8.075485796332085e+00 2.205739714183591e-02
3.310767615349856e-02 8.202170719507736e+00 2.235001535412090e-02
3.325613774672897e-02 8.267792694163216e+00 2.220547855927030e-02
3.340459929536650e-02 8.341400427208098e+00 2.231739558914546e-02
3.355306079921208e-02 8.376658867393544e+00 2.230010736221224e-02
3.370152225806669e-02 8.374861343111320e+00 2.267054291985220e-02
3.384998367173125e-02 8.325128241217682e+00 2.273672798865128e-02
3.399844504000674e-02 8.338276378792616e+00 2.293105575784314e-02
3.414690636269409e-02 8.283012743972911e+00 2.299568820833134e-02
3.429536763959428e-02 8.183811813724049e+00 2.309560638017320e-02
3.444382887050824e-02 8.114787636082623e+00 2.285351367088886e-02
3.459229005523692e-02 7.975021670740613e+00 2.230613957315384e-02
3.474075119358127e-02 7.833845024709451e+00 2.190238189602293e-02
3.488921228534227e-02 7.680278009249213e+00 2.159634925514289e-02
3.503767333032085e-02 7.474625621651731e+00 2.127791703291622e-02
3.518613432831797e-02 7.272219890866541e+00 2.092179058315032e-02
3.533459527913459e-02 7.082607934309872e+00 2.051975378774938e-02
3.548305618257167e-02 6.842850224376814e+00 2.024878188410880e-02
3.563151703843015e-02 6.591453395912078e+00 1.972167014678640e-02
3.577997784651099e-02 6.339478510628974e+00 1.935527673774652e-02
3.592843860661515e-02 6.095932508093577e+00 1.888413316376575e-02
3.607689931854360e-02 5.824025178930587e+00 1.841304800072834e-02
3.622535998209726e-02 5.536775052509243e+00 1.802258050262205e-02
3.637382059707712e-02 5.270264953232597e+00 1.743538701530696e-02
3.652228116328413e-02 5.028791483350702e+00 1.712708282871385e-02
3.667074168051924e-02 4.712792828244432e+00 1.640952338515556e-02
3.681920214858341e-02 4.421854374395759e+00 1.589557850742631e-02
3.696766256727761e-02 4.133568146668329e+00 1.546091561152525e-02
3.711612293640280e-02 3.863959107123241e+00 1.480842767536017e-02
3.726458325575990e-02 3.581370412931309e+00 1.435667922660487e-02
3.741304352514992e-02 3.344999796055338e+00 1.385647255822530e-02
3.756150374437381e-02 3.065845576649743e+00 1.314817007451942e-02
3.770996391323252e-02 2.807898899697874e+00 1.263791255186566e-02
3.785842403152700e-02 2.579783762845611e+00 1.203982459379208e-02
3.800688409905824e-02 2.342364065561521e+00 1.162748588099374e-02
3.815534411562716e-02 2.103058042634248e+00 1.089976934576344e-02
3.830380408103477e-02 1.919712099238314e+00 1.042253588654820e-02
3.845226399508201e-02 1.714257535001176e+00 9.868952013435508e-03
3.860072385756984e-02 1.515610558501017e+00 9.252473672876248e-03
3.874918366829922e-02 1.327449797791898e+00 8.735010717380132e-03
3.889764342707114e-02 1.166668099730372e+00 8.150112167199150e-03
3.904610313368653e-02 1.023490008318320e+00 7.691429753477066e-03
3.919456278794636e-02 9.073419042843582e-01 7.229462924904926e-03
3.934302238965163e-02 7.857894902666668e-01 6.721353758184645e-03
3.949148193860327e-02 6.779191352341112e-01 6.314586806613017e-03
3.963994143460225e-02 6.051180528946828e-01 5.952711002370257e-03
3.978840087744954e-02 5.266531233623892e-01 5.612735695373155e-03
3.993686026694612e-02 4.649800213968048e-01 5.332282780668897e-03
4.008531960289294e-02 4.075511324738800e-01 5.070825453469091e-03
4.023377888509096e-02 3.858743540703500e-01 4.911541040666234e-03
4.038223811334118e-02 3.642108978295141e-01 4.779432371791160e-03
4.053069728744454e-02 3.598758089633749e-01 4.756822787868454e-03
4.067915640720204e-02 3.684376741222631e-01 4.789101318316934e-03
4.082761547241460e-02 3.726616721854065e-01 4.813866302810626e-03
4.097607448288322e-02 4.037548604488048e-01 4.978341808858717e-03
4.112453343840888e-02 4.413862989289418e-01 5.150149192632689e-03
4.127299233879253e-02 4.882452270923918e-01 5.360333713989788e-03
4.142145118383515e-02 5.378347984875351e-01 5.581730956569236e-03
4.156990997333770e-02 6.023220920666233e-01 5.904720018389679e-03
4.171836870710118e-02 6.754400289030207e-01 6.197806874301296e-03
4.186682738492653e-02 7.463758229617493e-01 6.435076194091949e-03
4.201528600661474e-02 8.292274728871865e-01 6.756865112093089e-03
4.216374457196678e-02 9.134085894410373e-01 7.018601596616705e-03
4.231220308078361e-02 9.968141102664444e-01 7.325628895413504e-03
4.246066153286622e-02 1.086566467440819e+00 7.562718695835573e-03
4.260911992801558e-02 1.191419525892948e+00 7.956577924446142e-03
4.275757826603267e-02 1.283117456722903e+00 8.240387097658156e-03
